accession,radius,n_sites,n_exposure_strata,n_variable_sites,n_mapped_peptide_sites,n_tryptic_fallback_sites,observed_close_pairs,possible_pairs,observed_close_pair_fraction,null_mean_close_pair_fraction,null_sd_close_pair_fraction,effect,fold,p_value,simulation_draws
P28347,15,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P28347,20,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P28347,25,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P28347,30,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P28347,5,4,2,0,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P28356,10,4,2,4,4,0,6,6,1.0,0.85625,0.1535703113605517,0.14375,1.1678832116788322,0.4372813593203398,2000
P28356,15,4,2,4,4,0,6,6,1.0,0.9846666666666668,0.0481830389978462,0.0153333333333333,1.015572105619499,0.9080459770114944,2000
P28356,20,4,2,4,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P28356,25,4,2,4,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P28356,30,4,2,4,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P28356,5,4,2,4,4,0,5,6,0.8333333333333334,0.5245,0.1960784311273283,0.3088333333333334,1.5888147442008262,0.1409295352323838,2000
P29372,10,5,1,0,5,0,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
P29372,15,5,1,0,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
P29372,20,5,1,0,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
P29372,25,5,1,0,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
P29372,30,5,1,0,5,0,10,10,1.0,1.0,0.0,0.0,1.0,1.0,2000
P29372,5,5,1,0,5,0,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
P30260,10,4,4,3,2,2,1,6,0.1666666666666666,0.0525,0.0774386749253052,0.1141666666666666,3.1746031746031744,0.3153423288355822,2000
P30260,15,4,4,3,2,2,1,6,0.1666666666666666,0.0914166666666666,0.0894103594890981,0.07525,1.823154056517776,0.5287356321839081,2000
P30260,20,4,4,3,2,2,1,6,0.1666666666666666,0.1286666666666666,0.108554660330001,0.038,1.295336787564767,0.664167916041979,2000
P30260,25,4,4,3,2,2,1,6,0.1666666666666666,0.1880833333333333,0.1146521747360116,-0.0214166666666666,0.8861320336730173,0.8645677161419291,2000
P30260,30,4,4,3,2,2,1,6,0.1666666666666666,0.2403333333333333,0.1183084415101271,-0.0736666666666666,0.6934812760055479,0.9685157421289357,2000
P30260,5,4,4,3,2,2,1,6,0.1666666666666666,0.0228333333333333,0.0573222239897058,0.1438333333333333,7.299270072992702,0.1374312843578211,2000
P30414,10,4,4,3,4,0,0,6,0.0,0.0,0.0,0.0,inf,1.0,2000
P30414,15,4,4,3,4,0,0,6,0.0,0.0,0.0,0.0,inf,1.0,2000
P30414,20,4,4,3,4,0,0,6,0.0,0.0,0.0,0.0,inf,1.0,2000
P30414,25,4,4,3,4,0,0,6,0.0,0.0,0.0,0.0,inf,1.0,2000
P30414,30,4,4,3,4,0,0,6,0.0,0.0,0.0,0.0,inf,1.0,2000
P30414,5,4,4,3,4,0,0,6,0.0,0.0,0.0,0.0,inf,1.0,2000
P30533,10,4,3,4,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P30533,15,4,3,4,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P30533,20,4,3,4,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P30533,25,4,3,4,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P30533,30,4,3,4,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P30533,5,4,3,4,4,0,3,6,0.5,0.4450833333333333,0.0783581999777424,0.0549166666666667,1.123385133870062,0.670664667666167,2000
P30622,10,11,9,4,11,0,6,55,0.109090909090909,0.1212636363636363,0.008554742345722,-0.0121727272727272,0.8996176624934404,1.0,2000
P30622,15,11,9,4,11,0,6,55,0.109090909090909,0.1393727272727273,0.0198023527396375,-0.0302818181818182,0.7827278064053225,1.0,2000
P30622,20,11,9,4,11,0,8,55,0.1454545454545454,0.1635636363636363,0.0181862198501149,-0.0181090909090909,0.8892841262783457,1.0,2000
P30622,25,11,9,4,11,0,10,55,0.1818181818181818,0.1818181818181818,0.0,0.0,1.0,1.0,2000
P30622,30,11,9,4,11,0,10,55,0.1818181818181818,0.1818181818181818,0.0,0.0,1.0,1.0,2000
P30622,5,11,9,4,11,0,6,55,0.109090909090909,0.1148181818181818,0.0084478554463969,-0.0057272727272727,0.9501187648456056,1.0,2000
P31153,10,4,4,3,4,0,1,6,0.1666666666666666,0.0830833333333333,0.0833537993877941,0.0835833333333333,2.0060180541624875,0.4987506246876562,2000
P31153,15,4,4,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
P31153,20,4,4,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
P31153,25,4,4,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
P31153,30,4,4,3,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
P31153,5,4,4,3,4,0,1,6,0.1666666666666666,0.0830833333333333,0.0833537993877941,0.0835833333333333,2.0060180541624875,0.4987506246876562,2000
P31270,10,9,7,6,9,0,12,36,0.3333333333333333,0.2933472222222222,0.0313283060617923,0.0399861111111111,1.1363098338146869,0.2823588205897051,2000
P31270,15,9,7,6,9,0,14,36,0.3888888888888889,0.3516805555555555,0.0309053048821857,0.0372083333333333,1.105801508629201,0.3293353323338331,2000
P31270,20,9,7,6,9,0,16,36,0.4444444444444444,0.4430277777777779,0.0061125763146163,0.0014166666666664,1.0031976926453063,0.9490254872563718,2000
P31270,25,9,7,6,9,0,16,36,0.4444444444444444,0.4444444444444446,1.6657510267621627e-16,0.0,0.9999999999999996,1.0,2000
P31270,30,9,7,6,9,0,16,36,0.4444444444444444,0.4444444444444446,1.6657510267621627e-16,0.0,0.9999999999999996,1.0,2000
P31270,5,9,7,6,9,0,7,36,0.1944444444444444,0.1685972222222222,0.0385063583542477,0.0258472222222222,1.1533075212126205,0.5092453773113443,2000
P31274,10,5,3,5,4,1,4,10,0.4,0.29945,0.1481744759993057,0.10055,1.3357822674903992,0.3908045977011494,2000
P31274,15,5,3,5,4,1,4,10,0.4,0.44735,0.1852029361640411,-0.04735,0.8941544651838605,0.6266866566716641,2000
P31274,20,5,3,5,4,1,6,10,0.6,0.63465,0.1631186112639215,-0.03465,0.9454029780193808,0.697151424287856,2000
P31274,25,5,3,5,4,1,8,10,0.8,0.80025,0.1436149369845022,-0.0002499999999999,0.999687597625742,0.5827086456771614,2000
P31274,30,5,3,5,4,1,9,10,0.9,0.8599000000000001,0.1141424734799717,0.0400999999999999,1.0466333294569137,0.4682658670664668,2000
P31274,5,5,3,5,4,1,1,10,0.1,0.111,0.0825978886267851,-0.011,0.9009009009009008,0.7886056971514243,2000
P31629,10,31,23,22,27,4,18,465,0.0387096774193548,0.0366548387096774,0.0036074758987834,0.0020548387096774,1.0560591393118015,0.3708145927036482,2000
P31629,15,31,23,22,27,4,24,465,0.0516129032258064,0.0478505376344086,0.0039498746631057,0.0037623655913978,1.0786274465742345,0.2528735632183908,2000
P31629,20,31,23,22,27,4,28,465,0.0602150537634408,0.0579698924731182,0.0040484040428376,0.0022451612903225,1.038729781866746,0.4187906046976511,2000
P31629,25,31,23,22,27,4,35,465,0.075268817204301,0.0743935483870967,0.0042915713121078,0.0008752688172043,1.0117653860607638,0.5172413793103449,2000
P31629,30,31,23,22,27,4,38,465,0.0817204301075268,0.0846795698924731,0.0047194536996914,-0.0029591397849462,0.9650548557496952,0.7936031984007996,2000
P31629,5,31,23,22,27,4,12,465,0.0258064516129032,0.0233,0.0028416266711828,0.0025064516129032,1.1075730305967046,0.3033483258370814,2000
P31749,10,5,3,3,3,2,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
P31749,15,5,3,3,3,2,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
P31749,20,5,3,3,3,2,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
P31749,25,5,3,3,3,2,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
P31749,30,5,3,3,3,2,2,10,0.2,0.2,2.776251711270272e-17,0.0,1.0,1.0,2000
P31749,5,5,3,3,3,2,2,10,0.2,0.18305,0.0375286783786803,0.0169499999999999,1.0925976509150503,0.8305847076461769,2000
P31943,10,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
P31943,15,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
P31943,20,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
P31943,25,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
P31943,30,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
P31943,5,3,3,2,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
P32243,10,3,2,3,3,0,3,3,1.0,0.7706666666666666,0.2697701679714034,0.2293333333333334,1.2975778546712804,0.5322338830584707,2000
P32243,15,3,2,3,3,0,3,3,1.0,0.9653333333333332,0.1017789627398805,0.0346666666666667,1.0359116022099448,0.8960519740129935,2000
P32243,20,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P32243,25,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P32243,30,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P32243,5,3,2,3,3,0,3,3,1.0,0.4434999999999999,0.2723567007061568,0.5565,2.2547914317925595,0.1224387806096951,2000
P32322,10,3,2,3,3,0,2,3,0.6666666666666666,0.8883333333333333,0.1573695026298194,-0.2216666666666666,0.7504690431519699,1.0,2000
P32322,15,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P32322,20,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P32322,25,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P32322,30,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P32322,5,3,2,3,3,0,1,3,0.3333333333333333,0.6595,0.2684030822321538,-0.3261666666666666,0.5054334091483447,1.0,2000
P32519,10,7,4,4,7,0,8,21,0.3809523809523809,0.3712142857142856,0.0456780565742843,0.0097380952380952,1.0262330831890194,0.6571714142928535,2000
P32519,15,7,4,4,7,0,9,21,0.4285714285714285,0.4285714285714285,0.0,0.0,1.0,1.0,2000
P32519,20,7,4,4,7,0,9,21,0.4285714285714285,0.4285714285714285,0.0,0.0,1.0,1.0,2000
P32519,25,7,4,4,7,0,9,21,0.4285714285714285,0.4285714285714285,0.0,0.0,1.0,1.0,2000
P32519,30,7,4,4,7,0,9,21,0.4285714285714285,0.4285714285714285,0.0,0.0,1.0,1.0,2000
P32519,5,7,4,4,7,0,5,21,0.238095238095238,0.2606666666666666,0.032561046064857,-0.0225714285714285,0.9134088417975889,0.9430284857571214,2000
P33076,10,5,4,1,2,3,3,10,0.3,0.25135,0.0499942718079461,0.0486499999999999,1.193554804058086,0.5137431284357821,2000
P33076,15,5,4,1,2,3,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
P33076,20,5,4,1,2,3,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
P33076,25,5,4,1,2,3,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
P33076,30,5,4,1,2,3,3,10,0.3,0.2999999999999999,1.1105006845081086e-16,0.0,1.0000000000000004,1.0,2000
P33076,5,5,4,1,2,3,3,10,0.3,0.2027,0.0999885436158923,0.0973,1.480019733596448,0.5137431284357821,2000
P33240,10,3,2,3,0,3,0,3,0.0,0.0758333333333333,0.1397742886199494,-0.0758333333333333,0.0,1.0,2000
P33240,15,3,2,3,0,3,1,3,0.3333333333333333,0.0888333333333333,0.1474130771256533,0.2445,3.7523452157598505,0.2668665667166416,2000
P33240,20,3,2,3,0,3,1,3,0.3333333333333333,0.2633333333333333,0.2406381747423908,0.07,1.2658227848101269,0.6256871564217891,2000
P33240,25,3,2,3,0,3,1,3,0.3333333333333333,0.3889999999999999,0.2686252486393408,-0.0556666666666666,0.8568980291345331,0.8465767116441779,2000
P33240,30,3,2,3,0,3,1,3,0.3333333333333333,0.4266666666666666,0.2718113042848162,-0.0933333333333333,0.78125,0.8900549725137431,2000
P33240,5,3,2,3,0,3,0,3,0.0,0.0494999999999999,0.1185612853725641,-0.0494999999999999,0.0,1.0,2000
P33993,10,3,2,0,0,3,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P33993,15,3,2,0,0,3,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P33993,20,3,2,0,0,3,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P33993,25,3,2,0,0,3,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P33993,30,3,2,0,0,3,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P33993,5,3,2,0,0,3,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P34932,10,3,3,1,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P34932,15,3,3,1,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P34932,20,3,3,1,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P34932,25,3,3,1,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P34932,30,3,3,1,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P34932,5,3,3,1,2,1,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P35030,10,4,4,0,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35030,15,4,4,0,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35030,20,4,4,0,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35030,25,4,4,0,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35030,30,4,4,0,1,3,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35030,5,4,4,0,1,3,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
P35222,10,4,3,4,4,0,1,6,0.1666666666666666,0.3861666666666666,0.1581104554567123,-0.2195,0.4315925766076823,1.0,2000
P35222,15,4,3,4,4,0,1,6,0.1666666666666666,0.4433333333333333,0.1252422476166561,-0.2766666666666666,0.3759398496240601,1.0,2000
P35222,20,4,3,4,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35222,25,4,3,4,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35222,30,4,3,4,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35222,5,4,3,4,4,0,1,6,0.1666666666666666,0.2953333333333333,0.1532462360748289,-0.1286666666666666,0.564334085778781,1.0,2000
P35527,10,3,1,3,3,0,2,3,0.6666666666666666,0.3606666666666666,0.2655378810909249,0.306,1.8484288354898335,0.1699150424787606,2000
P35527,15,3,1,3,3,0,3,3,1.0,0.4499999999999999,0.2766555062429939,0.55,2.2222222222222228,0.1469265367316342,2000
P35527,20,3,1,3,3,0,3,3,1.0,0.5641666666666666,0.2817210796456162,0.4358333333333334,1.772525849335303,0.2378810594702648,2000
P35527,25,3,1,3,3,0,3,3,1.0,0.6533333333333332,0.2839723933062509,0.3466666666666668,1.5306122448979596,0.3438280859570214,2000
P35527,30,3,1,3,3,0,3,3,1.0,0.765,0.261891334933851,0.235,1.30718954248366,0.4997501249375312,2000
P35527,5,3,1,3,3,0,1,3,0.3333333333333333,0.1726666666666667,0.2105219539142492,0.1606666666666666,1.9305019305019304,0.4642678660669665,2000
P35579,10,5,5,3,5,0,0,10,0.0,0.0,0.0,0.0,inf,1.0,2000
P35579,15,5,5,3,5,0,0,10,0.0,0.0,0.0,0.0,inf,1.0,2000
P35579,20,5,5,3,5,0,0,10,0.0,0.0,0.0,0.0,inf,1.0,2000
P35579,25,5,5,3,5,0,0,10,0.0,0.0,0.0,0.0,inf,1.0,2000
P35579,30,5,5,3,5,0,0,10,0.0,0.0,0.0,0.0,inf,1.0,2000
P35579,5,5,5,3,5,0,0,10,0.0,0.0,0.0,0.0,inf,1.0,2000
P35611,10,6,5,3,6,0,4,15,0.2666666666666666,0.2397,0.0327278508731944,0.0269666666666666,1.112501738283966,0.5957021489255372,2000
P35611,15,6,5,3,6,0,5,15,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P35611,20,6,5,3,6,0,11,15,0.7333333333333333,0.5489666666666667,0.0694438950564672,0.1843666666666665,1.3358430991559898,0.0559720139930035,2000
P35611,25,6,5,3,6,0,12,15,0.8,0.6660999999999999,0.0756621668527774,0.1339000000000001,1.201020867737577,0.1484257871064467,2000
P35611,30,6,5,3,6,0,12,15,0.8,0.7598999999999999,0.0488519865678884,0.0401000000000001,1.0527701013291224,0.5472263868065967,2000
P35611,5,6,5,3,6,0,4,15,0.2666666666666666,0.1137999999999999,0.0532695549954321,0.1528666666666666,2.3432923257176337,0.0559720139930035,2000
P35613,10,4,3,2,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35613,15,4,3,2,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35613,20,4,3,2,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35613,25,4,3,2,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35613,30,4,3,2,4,0,3,6,0.5,0.5,0.0,0.0,1.0,1.0,2000
P35613,5,4,3,2,4,0,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P35658,10,212,84,75,170,42,488,22366,0.021818832155951,0.0199508629169274,0.000246616701583,0.0018679692390235,1.0936284935043397,0.0004997501249375,2000
P35658,15,212,84,75,170,42,686,22366,0.0306715550388983,0.028961817043727,0.0002964708048499,0.0017097379951712,1.059034210201309,0.0004997501249375,2000
P35658,20,212,84,75,170,42,862,22366,0.0385406420459626,0.0372382187248502,0.0003442950530817,0.0013024233211124,1.0349754463481695,0.0019990004997501,2000
P35658,25,212,84,75,170,42,1035,22366,0.0462755968881337,0.0451692300813735,0.0004026113425346,0.0011063668067602,1.0244938159177637,0.0064967516241879,2000
P35658,30,212,84,75,170,42,1202,22366,0.0537422874005186,0.0528618215147992,0.0004703522819782,0.0008804658857193,1.016655988395574,0.0434782608695652,2000
P35658,5,212,84,75,170,42,261,22366,0.0116694983457033,0.0104470625055888,0.0001804833244355,0.0012224358401144,1.1170123984096485,0.0004997501249375,2000
P36507,10,5,2,2,5,0,4,10,0.4,0.36675,0.0471226885256661,0.03325,1.0906612133606,0.6676661669165417,2000
P36507,15,5,2,2,5,0,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
P36507,20,5,2,2,5,0,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
P36507,25,5,2,2,5,0,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
P36507,30,5,2,2,5,0,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
P36507,5,5,2,2,5,0,4,10,0.4,0.3335499999999999,0.0472283046104578,0.06645,1.1992205066706645,0.335832083958021,2000
P37108,10,3,1,3,3,0,2,3,0.6666666666666666,0.9366666666666666,0.1307996723128103,-0.27,0.7117437722419928,1.0,2000
P37108,15,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P37108,20,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P37108,25,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P37108,30,3,1,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P37108,5,3,1,3,3,0,1,3,0.3333333333333333,0.6793333333333332,0.2607386795168004,-0.3459999999999999,0.4906771344455349,1.0,2000
P37198,10,97,54,10,93,4,291,4656,0.0625,0.0621404639175257,0.0003731946313835,0.0003595360824742,1.0057858609319592,0.2608695652173913,2000
P37198,15,97,54,10,93,4,414,4656,0.0889175257731958,0.0889910867697594,0.0003886704165185,-7.356099656354032e-05,0.9991733891647614,0.6951524237881059,2000
P37198,20,97,54,10,93,4,547,4656,0.1174828178694158,0.1179240764604811,0.0004641792200612,-0.0004412585910652,0.9962581128102947,0.8770614692653673,2000
P37198,25,97,54,10,93,4,674,4656,0.1447594501718213,0.1444250429553264,0.0002640535887311,0.0003344072164948,1.002315437888416,0.1954022988505747,2000
P37198,30,97,54,10,93,4,808,4656,0.1735395189003436,0.1732955326460481,0.0002716142135583,0.0002439862542955,1.001407920046005,0.312343828085957,2000
P37198,5,97,54,10,93,4,157,4656,0.0337199312714776,0.0332008161512027,0.0004356402952953,0.0005191151202749,1.015635613230433,0.2103948025987006,2000
P37802,10,4,4,1,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
P37802,15,4,4,1,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
P37802,20,4,4,1,4,0,1,6,0.1666666666666666,0.1666666666666666,2.776251711270272e-17,0.0,1.0000000000000002,1.0,2000
P37802,25,4,4,1,4,0,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P37802,30,4,4,1,4,0,2,6,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P37802,5,4,4,1,4,0,1,6,0.1666666666666666,0.0814166666666666,0.0833321243867617,0.0852499999999999,2.047082906857728,0.4887556221889055,2000
P37840,10,3,3,1,3,0,1,3,0.3333333333333333,0.105,0.1548773498506104,0.2283333333333333,3.1746031746031744,0.3153423288355822,2000
P37840,15,3,3,1,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P37840,20,3,3,1,3,0,1,3,0.3333333333333333,0.4469999999999999,0.1580546374263779,-0.1136666666666666,0.7457121551081283,1.0,2000
P37840,25,3,3,1,3,0,2,3,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
P37840,30,3,3,1,3,0,2,3,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
P37840,5,3,3,1,3,0,0,3,0.0,0.0,0.0,0.0,inf,1.0,2000
P38606,10,5,4,2,2,3,4,10,0.4,0.2836,0.0986707046391024,0.1164,1.4104372355430184,0.4182908545727136,2000
P38606,15,5,4,2,2,3,4,10,0.4,0.32,0.0980040937981704,0.0799999999999999,1.2499999999999998,0.600199900049975,2000
P38606,20,5,4,2,2,3,4,10,0.4,0.37935,0.0404894702188025,0.02065,1.0544352181362855,0.7936031984007996,2000
P38606,25,5,4,2,2,3,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
P38606,30,5,4,2,2,3,4,10,0.4,0.4000000000000001,5.552503422540543e-17,0.0,1.0,1.0,2000
P38606,5,5,4,2,2,3,4,10,0.4,0.22765,0.091786109215515,0.1723499999999999,1.7570832418185809,0.1304347826086956,2000
P39880,10,8,5,3,8,0,14,28,0.5,0.4758571428571428,0.0167184658533317,0.0241428571428571,1.0507355148604025,0.3243378310844578,2000
P39880,15,8,5,3,8,0,20,28,0.7142857142857143,0.678,0.0291038788270455,0.0362857142857142,1.0535187526337968,0.3243378310844578,2000
P39880,20,8,5,3,8,0,26,28,0.9285714285714286,0.8561428571428571,0.0501553975599953,0.0724285714285715,1.084598698481562,0.3243378310844578,2000
P39880,25,8,5,3,8,0,28,28,1.0,0.9517142857142856,0.0334369317066635,0.0482857142857142,1.0507355148604025,0.3243378310844578,2000
P39880,30,8,5,3,8,0,28,28,1.0,1.0,0.0,0.0,1.0,1.0,2000
P39880,5,8,5,3,8,0,8,28,0.2857142857142857,0.2374285714285714,0.0334369317066635,0.0482857142857142,1.2033694344163657,0.3243378310844578,2000
P40222,10,3,2,3,3,0,2,3,0.6666666666666666,0.5611666666666667,0.2899628526115267,0.1054999999999999,1.1880011880011878,0.5087456271864068,2000
P40222,15,3,2,3,3,0,3,3,1.0,0.8375,0.2260957975169538,0.1624999999999999,1.1940298507462686,0.6176911544227887,2000
P40222,20,3,2,3,3,0,3,3,1.0,0.8926666666666667,0.1916249927506877,0.1073333333333332,1.1202389843166545,0.7341329335332334,2000
P40222,25,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40222,30,3,2,3,3,0,3,3,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40222,5,3,2,3,3,0,1,3,0.3333333333333333,0.2265,0.191759462351291,0.1068333333333333,1.471670345842531,0.6231884057971014,2000
P40425,10,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40425,15,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40425,20,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40425,25,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40425,30,4,2,0,4,0,6,6,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40425,5,4,2,0,4,0,4,6,0.6666666666666666,0.6666666666666665,1.1105006845081086e-16,0.0,1.0000000000000002,1.0,2000
P40763,10,6,2,0,6,0,13,15,0.8666666666666667,0.8666666666666669,2.221001369016217e-16,0.0,0.9999999999999998,1.0,2000
P40763,15,6,2,0,6,0,15,15,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40763,20,6,2,0,6,0,15,15,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40763,25,6,2,0,6,0,15,15,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40763,30,6,2,0,6,0,15,15,1.0,1.0,0.0,0.0,1.0,1.0,2000
P40763,5,6,2,0,6,0,9,15,0.6,0.5999999999999998,2.221001369016217e-16,0.0,1.0000000000000004,1.0,2000
P40855,10,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P40855,15,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
P40855,20,3,3,2,3,0,1,3,0.3333333333333333,0.3333333333333332,5.552503422540543e-17,0.0,1.0000000000000002,1.0,2000
